gene,uniprot,family,chembl_id,smiles,assay_type,value_nm,pchembl,source,pKd
JAK2,O60674,JAK,CHEMBL569721,Cc1cc(Nc2nc(N[C@H](C)c3ncc(F)cn3)c(C#N)nc2C)n[nH]1,IC50,10420.0,4.98,ChEMBL,4.98
JAK2,O60674,JAK,CHEMBL578201,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(C#N)nc2C)n[nH]1,IC50,11.0,7.96,ChEMBL,7.96
JAK2,O60674,JAK,CHEMBL570230,Cc1cc(Nc2nc(N[C@H](C)c3ccc(F)cn3)c(C#N)nc2C)n[nH]1,IC50,907.0,6.04,ChEMBL,6.04
JAK2,O60674,JAK,CHEMBL568789,Cc1cc(Nc2nc(NC(C)c3ccc(F)cn3)c(C#N)nc2C)n[nH]1,IC50,47.0,7.33,ChEMBL,7.33
JAK2,O60674,JAK,CHEMBL576257,Cc1cc(Nc2cnc(C#N)c(N[C@@H](C)c3ccc(F)cn3)n2)n[nH]1,IC50,3.0,8.52,ChEMBL,8.52
JAK2,O60674,JAK,CHEMBL570192,Cc1cc(Nc2nc(O[C@@H](C)c3ccc(F)cn3)c(C#N)nc2C)n[nH]1,IC50,142.0,6.85,ChEMBL,6.85
JAK2,O60674,JAK,CHEMBL571526,Cc1cc(Nc2nc(O[C@H](C)c3ccc(F)cn3)c(C#N)nc2C)n[nH]1,IC50,4666.0,5.33,ChEMBL,5.33
JAK2,O60674,JAK,CHEMBL578194,C[C@H](Nc1nc(Nc2cc(C3CC3)[nH]n2)cnc1C#N)c1ccc(F)cn1,IC50,25.0,7.6,ChEMBL,7.6
JAK2,O60674,JAK,CHEMBL576068,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)cnc2C)n[nH]1,IC50,18.0,7.75,ChEMBL,7.75
JAK2,O60674,JAK,CHEMBL576286,CC(C)Oc1cc(Nc2cncc(N[C@@H](C)c3ccc(F)cn3)n2)n[nH]1,IC50,421.0,6.38,ChEMBL,6.38
JAK2,O60674,JAK,CHEMBL569738,Cc1cc(Nc2cncc(N[C@@H](C)c3ccc(F)cn3)n2)n[nH]1,IC50,3.0,8.52,ChEMBL,8.52
JAK2,O60674,JAK,CHEMBL570899,Cc1cc(Nc2cncc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,IC50,3.0,8.52,ChEMBL,8.52
JAK2,O60674,JAK,CHEMBL570464,COc1cc(Nc2cncc(N[C@@H](C)c3ccc(F)cn3)n2)n[nH]1,IC50,8.0,8.1,ChEMBL,8.1
JAK2,O60674,JAK,CHEMBL568790,CC(C)Nc1cc(-c2c(N)nn3cccnc23)ncn1,IC50,20.0,7.7,ChEMBL,7.7
JAK2,O60674,JAK,CHEMBL570668,Nc1nn2cccnc2c1-c1cc(N2CCCCC2)ncn1,IC50,44.0,7.36,ChEMBL,7.36
JAK2,O60674,JAK,CHEMBL577944,NC(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,IC50,84.0,7.08,ChEMBL,7.08
JAK2,O60674,JAK,CHEMBL568866,CCN(CC)C(=O)C1CCCN(c2cc(-c3c(N)nn4cc(C)cnc34)ncn2)C1,IC50,260.0,6.58,ChEMBL,6.58
JAK2,O60674,JAK,CHEMBL576486,Nc1nn2cccnc2c1-c1cc(N2CCOCC2)ncn1,IC50,210.0,6.68,ChEMBL,6.68
JAK2,O60674,JAK,CHEMBL585527,CN(C)C1CCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,IC50,880.0,6.06,ChEMBL,6.06
JAK2,O60674,JAK,CHEMBL570462,Nc1nn2cccnc2c1-c1cc(N2CCCC(O)C2)ncn1,IC50,70.0,7.16,ChEMBL,7.16
JAK2,O60674,JAK,CHEMBL576272,NC(=O)C1CCN(c2cc(-c3c(N)nn4cccnc34)ncn2)CC1,IC50,190.0,6.72,ChEMBL,6.72
JAK2,O60674,JAK,CHEMBL569948,CCCN(CCC)c1cc(-c2c(N)nn3cccnc23)ncn1,IC50,25.0,7.6,ChEMBL,7.6
JAK2,O60674,JAK,CHEMBL571118,COC(=O)C1CCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,IC50,87.0,7.06,ChEMBL,7.06
JAK2,O60674,JAK,CHEMBL571119,CCOC(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,IC50,130.0,6.89,ChEMBL,6.89
JAK2,O60674,JAK,CHEMBL570231,CCCN(CC)C(=O)C1CCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,IC50,160.0,6.8,ChEMBL,6.8
JAK2,O60674,JAK,CHEMBL1204012,CCN(CC)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1.Cl,Ki,7.0,8.15,ChEMBL,8.15
JAK2,O60674,JAK,CHEMBL569737,CN(C)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,IC50,200.0,6.7,ChEMBL,6.7
JAK2,O60674,JAK,CHEMBL569757,CCCN(CC)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,IC50,3.6,8.44,ChEMBL,8.44
JAK2,O60674,JAK,CHEMBL569091,CCCN(CCC)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,IC50,4.7,8.33,ChEMBL,8.33
JAK2,O60674,JAK,CHEMBL569092,CCN(CC(F)(F)F)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,IC50,4.0,8.4,ChEMBL,8.4
JAK2,O60674,JAK,CHEMBL569957,CCCN(CC(F)(F)F)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,IC50,3.1,8.51,ChEMBL,8.51
JAK2,O60674,JAK,CHEMBL570456,CCN(CCC(F)(F)F)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,IC50,4.6,8.34,ChEMBL,8.34
JAK2,O60674,JAK,CHEMBL570890,Nc1nn2cccnc2c1-c1cc(NCc2ccccc2)ncn1,IC50,6.0,8.22,ChEMBL,8.22
JAK2,O60674,JAK,CHEMBL584322,CCN(Cc1ccccc1)c1cc(-c2c(N)nn3cccnc23)ncn1,IC50,34.0,7.47,ChEMBL,7.47
JAK2,O60674,JAK,CHEMBL569739,CCN(Cc1ccncc1)c1cc(-c2c(N)nn3cccnc23)ncn1,IC50,560.0,6.25,ChEMBL,6.25
JAK2,O60674,JAK,CHEMBL576475,Nc1nn2cccnc2c1-c1cc(NCc2ccccn2)ncn1,IC50,22.0,7.66,ChEMBL,7.66
JAK2,O60674,JAK,CHEMBL583030,Nc1nn2cccnc2c1-c1cc(NCc2cccnc2)ncn1,IC50,36.0,7.44,ChEMBL,7.44
JAK2,O60674,JAK,CHEMBL570686,Nc1nn2cccnc2c1-c1cc(NCc2ccc(F)cc2)ncn1,IC50,1.5,8.82,ChEMBL,8.82
JAK2,O60674,JAK,CHEMBL569012,Nc1nn2cccnc2c1-c1cc(NCc2ccc(Cl)cc2)ncn1,IC50,1.4,8.85,ChEMBL,8.85
JAK2,O60674,JAK,CHEMBL568815,Nc1nn2cccnc2c1-c1cc(OCc2ccc(F)cc2)ncn1,IC50,7.8,8.11,ChEMBL,8.11
JAK2,O60674,JAK,CHEMBL568816,C[C@@H](Nc1cc(-c2c(N)nn3cccnc23)ncn1)c1ccccc1,IC50,1.4,8.85,ChEMBL,8.85
JAK2,O60674,JAK,CHEMBL576862,C[C@H](Nc1cc(-c2c(N)nn3cccnc23)ncn1)c1ccccc1,IC50,21.0,7.68,ChEMBL,7.68
JAK2,O60674,JAK,CHEMBL570206,C[C@@H](Nc1cc(-c2c(N)nn3cccnc23)ncn1)c1ccc(Cl)cc1,IC50,8.0,8.1,ChEMBL,8.1
JAK2,O60674,JAK,CHEMBL583895,C[C@@H](Nc1cc(-c2c(N)nn3cccnc23)ncn1)c1ccc(F)cc1,IC50,0.2,9.7,ChEMBL,9.7
JAK2,O60674,JAK,CHEMBL576476,Nc1nn2cccnc2c1-c1cc(N[C@H]2CCc3ccccc32)ncn1,IC50,52.0,7.28,ChEMBL,7.28
JAK2,O60674,JAK,CHEMBL570229,Nc1nn2cccnc2c1-c1cc(N[C@@H]2CCc3ccccc32)ncn1,IC50,11.0,7.96,ChEMBL,7.96
JAK2,O60674,JAK,CHEMBL582808,Nc1nn2cccnc2c1-c1cc(N2CCCC2c2ccc(F)cc2)ncn1,IC50,3.4,8.47,ChEMBL,8.47
JAK2,O60674,JAK,CHEMBL569966,CC[C@@H](Nc1cc(-c2c(N)nn3cccnc23)ncn1)c1ccc(F)cc1,IC50,0.6,9.22,ChEMBL,9.22
JAK2,O60674,JAK,CHEMBL584944,CCC[C@@H](Nc1cc(-c2c(N)nn3cccnc23)ncn1)c1ccc(F)cc1,IC50,0.5,9.3,ChEMBL,9.3
JAK2,O60674,JAK,CHEMBL570217,CC(C)[C@@H](Nc1cc(-c2c(N)nn3cccnc23)ncn1)c1ccc(F)cc1,IC50,0.6,9.22,ChEMBL,9.22
JAK2,O60674,JAK,CHEMBL569757,CCCN(CC)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,IC50,6500.0,5.19,ChEMBL,5.19
JAK2,O60674,JAK,CHEMBL569091,CCCN(CCC)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,IC50,1900.0,5.72,ChEMBL,5.72
JAK2,O60674,JAK,CHEMBL569092,CCN(CC(F)(F)F)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,IC50,1300.0,5.89,ChEMBL,5.89
JAK2,O60674,JAK,CHEMBL569957,CCCN(CC(F)(F)F)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,IC50,1100.0,5.96,ChEMBL,5.96
JAK2,O60674,JAK,CHEMBL570456,CCN(CCC(F)(F)F)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,IC50,910.0,6.04,ChEMBL,6.04
JAK2,O60674,JAK,CHEMBL570686,Nc1nn2cccnc2c1-c1cc(NCc2ccc(F)cc2)ncn1,IC50,3000.0,5.52,ChEMBL,5.52
JAK2,O60674,JAK,CHEMBL569012,Nc1nn2cccnc2c1-c1cc(NCc2ccc(Cl)cc2)ncn1,IC50,1500.0,5.82,ChEMBL,5.82
JAK2,O60674,JAK,CHEMBL568816,C[C@@H](Nc1cc(-c2c(N)nn3cccnc23)ncn1)c1ccccc1,IC50,4700.0,5.33,ChEMBL,5.33
JAK2,O60674,JAK,CHEMBL576862,C[C@H](Nc1cc(-c2c(N)nn3cccnc23)ncn1)c1ccccc1,IC50,18000.0,4.75,ChEMBL,4.75
JAK2,O60674,JAK,CHEMBL570206,C[C@@H](Nc1cc(-c2c(N)nn3cccnc23)ncn1)c1ccc(Cl)cc1,IC50,6900.0,5.16,ChEMBL,5.16
JAK2,O60674,JAK,CHEMBL583895,C[C@@H](Nc1cc(-c2c(N)nn3cccnc23)ncn1)c1ccc(F)cc1,IC50,160.0,6.8,ChEMBL,6.8
JAK2,O60674,JAK,CHEMBL570229,Nc1nn2cccnc2c1-c1cc(N[C@@H]2CCc3ccccc32)ncn1,IC50,19000.0,4.72,ChEMBL,4.72
JAK2,O60674,JAK,CHEMBL569966,CC[C@@H](Nc1cc(-c2c(N)nn3cccnc23)ncn1)c1ccc(F)cc1,IC50,270.0,6.57,ChEMBL,6.57
JAK2,O60674,JAK,CHEMBL584944,CCC[C@@H](Nc1cc(-c2c(N)nn3cccnc23)ncn1)c1ccc(F)cc1,IC50,75.0,7.12,ChEMBL,7.12
JAK2,O60674,JAK,CHEMBL570217,CC(C)[C@@H](Nc1cc(-c2c(N)nn3cccnc23)ncn1)c1ccc(F)cc1,IC50,470.0,6.33,ChEMBL,6.33
JAK2,O60674,JAK,CHEMBL592520,CCC1Nc2ccccc2-c2ccnc3[nH]cc1c23,Ki,1700.0,5.77,ChEMBL,5.77
JAK2,O60674,JAK,CHEMBL604274,CC(C)CC1Nc2ccccc2-c2ccnc3[nH]cc1c23,Ki,3400.0,5.47,ChEMBL,5.47
JAK2,O60674,JAK,CHEMBL603432,CC(C)C1Nc2ccccc2-c2ccnc3[nH]cc1c23,Ki,2000.0,5.7,ChEMBL,5.7
JAK2,O60674,JAK,CHEMBL595396,CC(C)(C)C1Nc2ccccc2-c2ccnc3[nH]cc1c23,Ki,2100.0,5.68,ChEMBL,5.68
JAK2,O60674,JAK,CHEMBL595397,COC(=O)CC1Nc2ccccc2-c2ccnc3[nH]cc1c23,Ki,460.0,6.34,ChEMBL,6.34
JAK2,O60674,JAK,CHEMBL595305,c1ccc2c(c1)NCc1c[nH]c3nccc-2c13,Ki,750.0,6.12,ChEMBL,6.12
ABL1,P00519,ABL,CHEMBL13462,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCC1CCCCC1,IC50,4000.0,5.4,ChEMBL,5.4
ABL1,P00519,ABL,CHEMBL13462,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCC1CCCCC1,IC50,16000.0,4.8,ChEMBL,4.8
ABL1,P00519,ABL,CHEMBL414123,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O,IC50,15000.0,4.82,ChEMBL,4.82
ABL1,P00519,ABL,CHEMBL414123,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O,IC50,2900.0,5.54,ChEMBL,5.54
ABL1,P00519,ABL,CHEMBL413629,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O,IC50,1800.0,5.75,ChEMBL,5.75
ABL1,P00519,ABL,CHEMBL413629,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O,IC50,13500.0,4.87,ChEMBL,4.87
ABL1,P00519,ABL,CHEMBL301845,CC[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(=O)N(C)CCCC1CCCCC1,IC50,15000.0,4.82,ChEMBL,4.82
ABL1,P00519,ABL,CHEMBL301845,CC[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(=O)N(C)CCCC1CCCCC1,IC50,100000.0,4.0,ChEMBL,4.0
ABL1,P00519,ABL,CHEMBL58478,CC(=O)N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCC1CCCCC1,IC50,1700.0,5.77,ChEMBL,5.77
ABL1,P00519,ABL,CHEMBL58478,CC(=O)N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCC1CCCCC1,IC50,2100.0,5.68,ChEMBL,5.68
ABL1,P00519,ABL,CHEMBL298813,CC[C@H](NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(C)=O)C(=O)N(C)CCCC1CCCCC1,IC50,1600.0,5.8,ChEMBL,5.8
ABL1,P00519,ABL,CHEMBL298813,CC[C@H](NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(C)=O)C(=O)N(C)CCCC1CCCCC1,IC50,4000.0,5.4,ChEMBL,5.4
ABL1,P00519,ABL,CHEMBL293803,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC1CCCCC1)C(N)=O,IC50,4900.0,5.31,ChEMBL,5.31
ABL1,P00519,ABL,CHEMBL293803,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC1CCCCC1)C(N)=O,IC50,7000.0,5.16,ChEMBL,5.16
ABL1,P00519,ABL,CHEMBL294692,CC(=O)N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC1CCCCC1)C(N)=O,IC50,1200.0,5.92,ChEMBL,5.92
ABL1,P00519,ABL,CHEMBL294692,CC(=O)N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC1CCCCC1)C(N)=O,IC50,1400.0,5.85,ChEMBL,5.85
ABL1,P00519,ABL,CHEMBL294420,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,IC50,1200.0,5.92,ChEMBL,5.92
ABL1,P00519,ABL,CHEMBL294420,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,IC50,5200.0,5.28,ChEMBL,5.28
ABL1,P00519,ABL,CHEMBL299477,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,IC50,7900.0,5.1,ChEMBL,5.1
ABL1,P00519,ABL,CHEMBL299477,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,IC50,15000.0,4.82,ChEMBL,4.82
ABL1,P00519,ABL,CHEMBL57393,CC(=O)N[C@@H](Cc1ccc(P(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCC1CCCCC1,IC50,14000.0,4.85,ChEMBL,4.85
ABL1,P00519,ABL,CHEMBL58421,CC[C@H](NC(=O)[C@H](Cc1ccc(P(=O)(O)O)cc1)NC(C)=O)C(=O)N(C)CCCC1CCCCC1,IC50,22000.0,4.66,ChEMBL,4.66
ABL1,P00519,ABL,CHEMBL58421,CC[C@H](NC(=O)[C@H](Cc1ccc(P(=O)(O)O)cc1)NC(C)=O)C(=O)N(C)CCCC1CCCCC1,IC50,17000.0,4.77,ChEMBL,4.77
ABL1,P00519,ABL,CHEMBL56697,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(P(=O)(O)O)cc1)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,IC50,22000.0,4.66,ChEMBL,4.66
ABL1,P00519,ABL,CHEMBL328907,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,IC50,15300.0,4.82,ChEMBL,4.82
ABL1,P00519,ABL,CHEMBL80030,C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)O)cc2)cc1,IC50,50000.0,4.3,ChEMBL,4.3
ABL1,P00519,ABL,CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,IC50,10000.0,5.0,ChEMBL,5.0
ABL1,P00519,ABL,CHEMBL552634,C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)N(C)C)cc2)cc1.Cl,IC50,70000.0,4.16,ChEMBL,4.16
ABL1,P00519,ABL,CHEMBL325023,Cc1nc(C)c(-c2[nH]nc3c2C(=O)c2c(NC(=O)NN4CCN(C)CC4)cccc2-3)s1,IC50,17600.0,4.75,ChEMBL,4.75
ABL1,P00519,ABL,CHEMBL60816,O=[N+]([O-])c1cccc(Nc2nccc(-c3ccccn3)n2)c1,IC50,1200.0,5.92,ChEMBL,5.92
ABL1,P00519,ABL,CHEMBL20867,Cc1ccc(C(=O)Nc2ccc(C)c(Nc3nccc(-c4cccnc4)n3)c2)cc1,IC50,200.0,6.7,ChEMBL,6.7
ABL1,P00519,ABL,CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,IC50,38.0,7.42,ChEMBL,7.42
ABL1,P00519,ABL,CHEMBL21162,Cc1ccc(NC(=O)c2ccc(Cl)cc2)cc1Nc1nccc(-c2cccnc2)n1,IC50,800.0,6.1,ChEMBL,6.1
ABL1,P00519,ABL,CHEMBL300817,Clc1cccc(Nc2nccc(-c3cccnc3)n2)c1,IC50,1500.0,5.82,ChEMBL,5.82
ABL1,P00519,ABL,CHEMBL277931,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccc1,IC50,400.0,6.4,ChEMBL,6.4
ABL1,P00519,ABL,CHEMBL57556,O=C(O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,IC50,8000.0,5.1,ChEMBL,5.1
ABL1,P00519,ABL,CHEMBL20252,Cc1ccc(NC(=O)c2ccc3ccccc3c2)cc1Nc1nccc(-c2cccnc2)n1,IC50,200.0,6.7,ChEMBL,6.7
ABL1,P00519,ABL,CHEMBL423288,CC(=O)Nc1ccc(C)c(Nc2nccc(-c3cccnc3)n2)c1,IC50,5800.0,5.24,ChEMBL,5.24
ABL1,P00519,ABL,CHEMBL418279,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc(F)cc1,IC50,200.0,6.7,ChEMBL,6.7
ABL1,P00519,ABL,CHEMBL55683,O=[N+]([O-])c1cccc(Nc2nccc(-c3ccncc3)n2)c1,IC50,61000.0,4.21,ChEMBL,4.21
ABL1,P00519,ABL,CHEMBL59099,NCCCNC(=O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,IC50,400.0,6.4,ChEMBL,6.4
ABL1,P00519,ABL,CHEMBL57443,Nc1cccc(Nc2nccc(-c3ccncc3)n2)c1,IC50,600.0,6.22,ChEMBL,6.22
ABL1,P00519,ABL,CHEMBL56669,CCCCCC(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1,IC50,200.0,6.7,ChEMBL,6.7
ABL1,P00519,ABL,CHEMBL58436,c1cc(Nc2nccc(-c3cccnc3)n2)cc(OCCn2ccnc2)c1,IC50,1000.0,6.0,ChEMBL,6.0
ABL1,P00519,ABL,CHEMBL59036,Cc1ccc(C(=O)Nc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1,IC50,1000.0,6.0,ChEMBL,6.0
ABL1,P00519,ABL,CHEMBL299707,COc1ccccc1C(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1,IC50,1900.0,5.72,ChEMBL,5.72
ABL1,P00519,ABL,CHEMBL291963,c1cncc(-c2ccnc(Nc3cccc(-n4ccnc4)c3)n2)c1,IC50,3300.0,5.48,ChEMBL,5.48
ABL1,P00519,ABL,CHEMBL292866,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccn1,IC50,3800.0,5.42,ChEMBL,5.42
ABL1,P00519,ABL,CHEMBL56671,COC(=O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,IC50,5100.0,5.29,ChEMBL,5.29
ABL1,P00519,ABL,CHEMBL55379,FC(F)C(F)(F)Oc1cccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c1,IC50,370.0,6.43,ChEMBL,6.43
ABL1,P00519,ABL,CHEMBL55742,O=C(O)c1ccccc1C(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1,IC50,2000.0,5.7,ChEMBL,5.7
ABL1,P00519,ABL,CHEMBL56904,CN1CCN(Cc2ccc(C(=O)Nc3cccc(Nc4nccc(-c5cccnc5)n4)c3)cc2)CC1,IC50,100.0,7.0,ChEMBL,7.0
ABL1,P00519,ABL,CHEMBL418270,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1cccnc1,IC50,150.0,6.82,ChEMBL,6.82
ABL1,P00519,ABL,CHEMBL293991,NCCCn1ccc2c(-c3ccnc(Nc4cccc(OC(F)(F)C(F)F)c4)n3)cccc21,IC50,350.0,6.46,ChEMBL,6.46
ABL1,P00519,ABL,CHEMBL418010,COc1ccccc1C(=O)Nc1ccc(C)c(Nc2nccc(-c3cccnc3)n2)c1,IC50,800.0,6.1,ChEMBL,6.1
ABL1,P00519,ABL,CHEMBL56359,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1cccs1,IC50,300.0,6.52,ChEMBL,6.52
ABL1,P00519,ABL,CHEMBL20926,Cc1ccc(NC(=O)c2ccccc2)cc1Nc1nccc(-c2cccnc2)n1,IC50,400.0,6.4,ChEMBL,6.4
ABL1,P00519,ABL,CHEMBL278103,Cc1ccc(N)cc1Nc1nccc(-c2cccnc2)n1,IC50,1500.0,5.82,ChEMBL,5.82
ABL1,P00519,ABL,CHEMBL57690,c1ccc(Nc2nccc(-c3cccnc3)n2)cc1,IC50,1800.0,5.75,ChEMBL,5.75
ABL1,P00519,ABL,CHEMBL55592,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccncc1,IC50,500.0,6.3,ChEMBL,6.3
ABL1,P00519,ABL,CHEMBL57553,Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1,IC50,700.0,6.16,ChEMBL,6.16
ABL1,P00519,ABL,CHEMBL56081,O=[N+]([O-])c1cccc(Nc2nccc(-c3cccnc3)n2)c1,IC50,34000.0,4.47,ChEMBL,4.47
ABL1,P00519,ABL,CHEMBL58142,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)C1CCCCC1,IC50,450.0,6.35,ChEMBL,6.35
ABL1,P00519,ABL,CHEMBL58580,N#Cc1ccc(C(=O)Nc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1,IC50,1300.0,5.89,ChEMBL,5.89
